hour,day,month,year,Consumption_kWh,temperature(°C),humidity(%),cloudcover(%),windspeed(km/h),irrediance(W/m²)
8,10,5,2024,8.426000357196227,14.9,87,100,28.1,32.9
9,10,5,2024,8.846434029873201,15.8,82,100,32.4,66.1
10,10,5,2024,8.87950811976487,16.5,77,69,34.9,119.2
11,10,5,2024,8.767735041148702,16.8,76,98,35.4,177.7
12,10,5,2024,8.628251183889654,17.1,73,82,37.7,130.7
13,10,5,2024,8.49395266140374,17.5,71,96,38.2,184.7
14,10,5,2024,8.253748869566152,17.1,73,100,35.9,171.9
15,10,5,2024,9.037599765894516,17.0,72,100,39.4,84.0
16,10,5,2024,8.361799291175828,16.6,68,100,40.7,80.2
17,10,5,2024,8.717629132372176,15.8,74,88,36.1,20.2
18,10,5,2024,8.316608938769814,15.2,73,48,36.5,17.1
19,10,5,2024,7.912897421387633,14.8,73,55,33.5,13.0
20,10,5,2024,8.311220677442957,14.2,75,51,36.2,0.5
21,10,5,2024,8.242770846448678,14.1,73,53,42.5,0.0
22,10,5,2024,8.483708504459408,14.0,74,53,37.7,0.0
23,10,5,2024,7.934380929007288,13.6,80,81,34.6,0.0
0,11,5,2024,8.208316776548315,13.3,84,88,36.2,0.0
1,11,5,2024,8.403410342007117,13.4,80,88,37.6,0.0
2,11,5,2024,8.581996166501828,13.2,86,86,36.1,0.0
3,11,5,2024,8.544335962639508,13.2,85,94,34.8,0.0
4,11,5,2024,8.431423306799607,14.1,85,87,34.8,0.0
5,11,5,2024,8.052483416123934,14.0,85,95,32.3,0.0
6,11,5,2024,8.647403529900522,14.0,83,100,32.4,0.0
7,11,5,2024,9.022868900638796,14.1,80,100,31.7,0.0
8,11,5,2024,8.645845590398995,14.3,79,100,31.2,0.0
9,11,5,2024,8.682066660631623,14.9,75,100,31.9,0.0
10,11,5,2024,8.672894107407021,14.6,77,100,28.8,1.1
11,11,5,2024,8.629044448338846,14.7,80,100,32.6,6.4
12,11,5,2024,8.76269927258527,15.3,78,100,32.4,73.7
13,11,5,2024,8.62862620116466,16.0,75,100,30.1,203.9
14,11,5,2024,8.451613488454925,15.5,74,58,27.2,1.0
15,11,5,2024,8.330785553366056,17.0,64,45,27.2,351.3
16,11,5,2024,8.467539367048076,16.7,63,90,25.7,349.6
17,11,5,2024,8.608315154980911,15.7,67,52,20.3,13.2
18,11,5,2024,7.950762040587501,16.0,66,36,17.2,71.9
19,11,5,2024,8.108367451651102,15.3,68,56,13.9,80.6
20,11,5,2024,8.139570314293348,13.6,79,67,7.4,4.1
21,11,5,2024,8.238077638685791,11.9,89,30,5.5,0.0
22,11,5,2024,8.35048152307799,10.4,93,30,8.0,0.0
23,11,5,2024,8.04928463548796,10.7,92,30,6.5,0.0
0,12,5,2024,8.180451187498912,10.7,91,30,8.7,0.0
1,12,5,2024,8.42111930458103,10.3,91,30,8.3,0.0
2,12,5,2024,8.518410970637477,9.8,92,9,8.3,0.0
3,12,5,2024,8.048453139741556,9.3,92,14,6.6,0.0
4,12,5,2024,8.854561458811448,8.7,97,26,6.8,0.0
5,12,5,2024,8.542989806913443,9.1,96,26,4.5,0.0
6,12,5,2024,8.602733537430899,8.9,95,46,4.3,0.0
7,12,5,2024,8.848776944417395,10.3,93,77,4.7,37.0
8,12,5,2024,8.349859621250241,12.5,91,40,0.5,149.5
9,12,5,2024,8.650905811506835,13.9,84,26,5.4,207.4
10,12,5,2024,8.479929298010344,15.2,77,23,7.2,476.2
11,12,5,2024,8.461373612031847,16.0,72,16,8.1,599.2
12,12,5,2024,8.314347231834732,17.1,68,39,7.4,694.0
13,12,5,2024,8.92379613220746,17.8,70,10,8.8,571.3
14,12,5,2024,8.413520318766935,18.4,73,22,9.0,704.5
15,12,5,2024,8.682261390509753,18.7,78,16,9.2,545.2
16,12,5,2024,8.038643481917845,20.5,50,5,15.6,478.9
17,12,5,2024,8.802392461208274,19.4,56,11,21.2,409.7
18,12,5,2024,8.270448117775093,17.8,67,2,18.8,247.0
19,12,5,2024,8.031753856360154,16.5,74,14,17.2,96.9
20,12,5,2024,7.950659712251347,14.8,84,13,16.1,4.5
21,12,5,2024,8.10739533018922,13.8,90,13,16.4,0.0
22,12,5,2024,8.5795929940059,13.2,94,11,14.9,0.0
23,12,5,2024,7.566586154059957,13.0,94,7,15.6,0.0
0,13,5,2024,8.680068661067496,13.0,95,28,15.0,0.0
1,13,5,2024,8.256657488635488,12.9,96,44,13.2,0.0
2,13,5,2024,8.479582215099033,12.9,96,100,11.6,0.0
3,13,5,2024,8.422591784404299,12.7,96,100,9.7,0.0
4,13,5,2024,8.377482249724526,14.0,90,100,11.0,0.0
5,13,5,2024,8.481945531910782,13.8,90,100,10.7,0.0
6,13,5,2024,8.201019027854517,13.5,91,100,12.0,0.0
7,13,5,2024,8.741856923205955,13.4,90,100,14.8,3.7
8,13,5,2024,8.036025936374314,13.4,90,100,17.9,13.1
9,13,5,2024,8.61950294238105,12.9,92,100,20.3,0.0
10,13,5,2024,8.402927851040321,12.1,89,87,22.5,0.0
11,13,5,2024,8.191830590722102,12.7,80,100,25.3,23.5
12,13,5,2024,8.535157656823639,12.9,78,100,24.5,0.0
13,13,5,2024,8.095324042497346,14.3,64,100,27.6,72.7
14,13,5,2024,8.494490269603872,14.4,68,53,26.5,154.3
15,13,5,2024,8.128842587221076,14.6,62,83,25.3,348.5
16,13,5,2024,8.599879835253422,14.9,59,38,22.1,499.3
17,13,5,2024,8.25347248076637,14.4,59,30,21.7,283.9
18,13,5,2024,7.871813309916637,13.9,60,5,19.9,208.9
19,13,5,2024,8.058049161159754,13.0,64,0,18.4,96.6
20,13,5,2024,7.791426286213405,11.9,71,1,13.8,6.6
21,13,5,2024,7.970070814256888,11.0,75,2,10.2,0.0
22,13,5,2024,7.6061041888627505,10.4,79,1,7.9,0.0
23,13,5,2024,8.142280715073003,9.8,82,1,7.1,0.0
0,14,5,2024,8.902517445224676,9.1,86,1,6.1,0.0
1,14,5,2024,9.159341210814476,8.7,88,0,5.5,0.0
2,14,5,2024,8.484081030503592,8.4,89,3,4.9,0.0
3,14,5,2024,8.65834002903628,7.8,90,2,4.8,0.0
4,14,5,2024,8.016132575610111,6.7,92,23,4.7,0.0
5,14,5,2024,8.83697257541338,6.6,93,19,4.0,0.0
6,14,5,2024,8.65534612001801,7.1,91,25,1.8,0.0
7,14,5,2024,8.340305632599176,9.0,89,57,2.5,45.2
8,14,5,2024,8.770584193909237,11.2,85,0,2.5,156.6
9,14,5,2024,8.397669974675647,12.8,74,12,1.1,366.9
10,14,5,2024,8.346782698083345,14.1,64,26,4.0,515.8
11,14,5,2024,8.580122725193856,15.1,55,41,7.0,566.8
12,14,5,2024,8.195450368879403,15.7,54,63,6.5,601.5
13,14,5,2024,8.71669518493697,15.8,64,44,7.6,538.9
14,14,5,2024,8.197291540855272,16.4,65,57,6.0,620.1
15,14,5,2024,8.198775296381186,16.5,61,33,5.2,395.4
16,14,5,2024,8.233866546734898,17.2,49,1,3.1,481.9
17,14,5,2024,8.651164003216014,17.7,29,0,13.0,430.5
18,14,5,2024,7.807095153457056,16.4,39,0,19.2,268.2
19,14,5,2024,7.624290047745191,14.7,51,0,15.9,110.2
20,14,5,2024,7.8098689938530335,13.2,58,0,13.5,7.8
21,14,5,2024,7.953278401166862,12.1,61,1,14.3,0.0
22,14,5,2024,7.666045872920887,11.5,68,4,13.6,0.0
23,14,5,2024,7.673368716578397,10.9,68,16,11.0,0.0
0,15,5,2024,8.965407838101743,10.4,66,19,9.1,0.0
1,15,5,2024,8.222442403623376,9.9,64,16,8.2,0.0
2,15,5,2024,8.356823162383595,9.3,62,18,7.2,0.0
3,15,5,2024,8.345774504377026,9.1,60,29,7.3,0.0
4,15,5,2024,8.332244552634236,8.4,67,9,8.3,0.0
5,15,5,2024,8.592920439569122,8.4,66,17,10.6,0.0
6,15,5,2024,8.674619492194859,8.4,70,25,11.2,0.0
7,15,5,2024,8.361095146693948,9.9,74,28,13.5,48.3
8,15,5,2024,8.12846418292876,12.1,74,32,10.8,152.4
9,15,5,2024,8.756193811539072,14.2,67,40,9.0,236.2
10,15,5,2024,8.413748481777676,15.9,54,42,9.9,216.7
11,15,5,2024,8.87016420829114,17.0,45,45,11.2,212.8
12,15,5,2024,7.8761872801855555,18.0,42,21,12.4,413.8
13,15,5,2024,8.486434559897678,18.7,40,17,14.8,688.3
14,15,5,2024,8.917235338045899,18.8,40,13,20.4,713.5
15,15,5,2024,8.349267720717307,18.3,40,34,21.2,659.1
16,15,5,2024,8.381210398743187,17.6,41,17,19.3,582.7
17,15,5,2024,8.511461677474431,16.7,47,55,21.3,413.1
18,15,5,2024,7.797884799855607,15.5,53,8,22.2,197.9
19,15,5,2024,7.859565771563663,14.4,63,5,22.1,100.2
20,15,5,2024,7.853129981028996,13.3,72,3,18.1,7.6
21,15,5,2024,7.780728570970253,12.5,78,6,15.4,0.0
22,15,5,2024,8.244797892126986,11.9,82,14,13.6,0.0
23,15,5,2024,8.052853262650956,11.4,85,19,11.8,0.0
0,16,5,2024,8.476110169181057,11.0,87,42,11.5,0.0
1,16,5,2024,8.615595862877761,10.9,87,40,12.2,0.0
2,16,5,2024,8.347364152854365,10.8,88,43,11.6,0.0
3,16,5,2024,8.219902156567006,10.9,87,48,11.2,0.0
4,16,5,2024,8.262797035001592,12.2,88,34,8.7,0.0
5,16,5,2024,8.413898871431384,11.6,91,7,7.4,0.0
6,16,5,2024,8.148650184062006,11.1,91,5,8.1,0.0
7,16,5,2024,8.288387857008562,12.1,89,4,10.0,46.0
8,16,5,2024,8.284423950687373,13.6,80,11,11.0,176.8
9,16,5,2024,8.944592168612484,15.0,69,93,14.8,347.5
10,16,5,2024,7.719999376171752,15.7,62,68,14.5,186.6
11,16,5,2024,8.368548180803824,16.9,56,80,13.4,378.4
12,16,5,2024,8.844876559358923,17.8,52,100,13.3,445.9
13,16,5,2024,8.443914227188344,18.4,50,81,14.5,440.0
14,16,5,2024,8.601807479510505,18.7,52,37,17.4,651.6
15,16,5,2024,8.438409689930173,18.2,55,47,20.9,635.3
16,16,5,2024,8.246619765851111,17.7,54,31,17.3,336.3
17,16,5,2024,7.852974127528003,17.1,53,30,18.0,229.6
18,16,5,2024,7.964817032914307,16.0,54,30,18.9,108.5
19,16,5,2024,7.7195514600046335,14.9,58,30,19.1,32.4
20,16,5,2024,7.713369259613906,13.9,65,30,19.1,3.3
21,16,5,2024,7.788706297160453,13.4,68,39,19.5,0.0
22,16,5,2024,8.349668462811104,13.0,72,43,15.7,0.0
23,16,5,2024,8.514662496718724,12.7,74,24,16.8,0.0
0,17,5,2024,8.443206188599852,12.1,77,34,14.5,0.0
1,17,5,2024,8.27271239823982,11.9,80,39,11.2,0.0
2,17,5,2024,8.09459759985495,11.9,81,41,11.2,0.0
3,17,5,2024,8.50603924460427,11.9,84,71,13.7,0.0
4,17,5,2024,8.83463060423404,12.8,86,40,12.3,0.0
5,17,5,2024,8.327069107461464,12.8,88,58,11.1,0.0
6,17,5,2024,7.794155194029447,12.8,89,71,12.1,0.0
7,17,5,2024,8.556416622171634,13.3,88,31,18.1,0.0
8,17,5,2024,8.635254132080265,14.4,85,32,17.9,114.2
9,17,5,2024,7.99244279412129,15.9,74,33,19.0,288.6
10,17,5,2024,8.433025250133491,17.0,67,54,18.9,427.4
11,17,5,2024,8.501710708251776,16.4,75,69,17.4,67.3
12,17,5,2024,8.370627378715518,17.2,73,40,15.5,114.0
13,17,5,2024,8.191211474446414,19.0,70,68,13.0,460.2
14,17,5,2024,8.64288851010864,20.1,65,0,13.0,416.7
15,17,5,2024,8.288059267725583,20.3,62,0,19.2,668.9
16,17,5,2024,8.017607663542769,19.7,57,9,26.5,561.9
17,17,5,2024,7.876535582800333,18.6,60,13,23.7,384.4
18,17,5,2024,8.20411658421758,17.6,61,8,23.2,204.2
19,17,5,2024,8.043070198335533,16.5,64,1,21.7,98.1
20,17,5,2024,7.910897591000046,15.3,72,1,20.5,9.1
21,17,5,2024,7.778835545005052,14.4,78,5,19.5,0.0
22,17,5,2024,7.756654600666971,14.0,79,2,18.2,0.0
23,17,5,2024,7.619970042107349,13.6,84,0,16.6,0.0
0,18,5,2024,8.256080387040955,13.3,88,2,14.7,0.0
1,18,5,2024,7.833922494400882,13.1,89,2,16.3,0.0
2,18,5,2024,8.179928384813797,13.0,90,1,15.3,0.0
3,18,5,2024,8.286209919093153,12.8,91,0,12.7,0.0
4,18,5,2024,8.516414309978531,12.8,94,9,13.6,0.0
5,18,5,2024,8.353962682337585,12.8,93,4,13.2,0.0
6,18,5,2024,8.562675076649816,12.7,94,4,12.3,0.0
7,18,5,2024,8.701228074459284,13.5,91,1,12.0,46.9
8,18,5,2024,8.628486821636951,14.9,86,17,8.4,172.2
9,18,5,2024,8.481571760025565,16.4,79,14,5.6,330.6
10,18,5,2024,8.366909967976122,18.1,70,1,5.4,500.5
11,18,5,2024,8.118747296077537,19.8,63,0,8.5,649.7
12,18,5,2024,8.548930311025755,20.9,57,0,8.6,732.9
13,18,5,2024,8.783881143736307,21.3,57,0,7.9,769.0
14,18,5,2024,8.44947080809353,21.4,57,0,11.4,750.0
15,18,5,2024,8.843259085287457,21.4,55,0,14.2,681.4
16,18,5,2024,7.982551371165655,21.6,59,0,16.9,569.4
17,18,5,2024,8.075403451986041,20.4,62,4,15.5,423.6
18,18,5,2024,8.07774467511799,19.6,64,7,15.4,258.0
19,18,5,2024,7.930016850719239,18.1,67,4,15.5,110.5
20,18,5,2024,8.192389842323877,16.3,77,25,14.5,10.5
21,18,5,2024,7.860076387999241,15.0,84,27,16.1,0.0
22,18,5,2024,7.646950442548842,14.4,87,27,15.6,0.0
23,18,5,2024,7.810545987629665,14.0,87,28,14.3,0.0
0,19,5,2024,7.95540978635158,13.8,88,20,13.6,0.0
1,19,5,2024,8.056433110808255,13.5,88,26,12.3,0.0
2,19,5,2024,8.581691778562016,13.3,87,29,11.4,0.0
3,19,5,2024,8.556777632699916,13.1,85,29,12.4,0.0
4,19,5,2024,8.429331850284033,13.3,92,32,13.4,0.0
5,19,5,2024,7.908311398842396,13.4,95,38,16.7,0.0
6,19,5,2024,8.248979885204292,13.5,97,87,18.7,0.0
7,19,5,2024,8.0323308069175,14.2,94,100,19.2,1.7
8,19,5,2024,8.632714092529454,15.0,84,47,19.6,0.0
9,19,5,2024,8.192650245691862,16.9,80,54,19.2,222.6
10,19,5,2024,8.067143851387126,18.7,72,70,16.3,321.7
11,19,5,2024,8.346029820362869,20.3,65,100,16.8,332.3
12,19,5,2024,8.17854216487386,20.4,64,89,20.9,128.5
13,19,5,2024,8.709516756633441,19.7,67,94,25.5,110.0
14,19,5,2024,8.154878054698965,18.3,71,90,24.5,26.5
15,19,5,2024,7.9887737142763555,17.6,73,90,28.2,30.6
16,19,5,2024,7.800352400143135,17.2,76,88,25.6,18.5
17,19,5,2024,8.33088415347916,16.0,81,78,27.1,9.7
18,19,5,2024,7.698098250618032,16.3,81,89,26.0,49.5
19,19,5,2024,7.481354627454582,15.6,85,42,24.1,2.8
20,19,5,2024,8.135887394396459,15.0,88,43,21.7,4.5
21,19,5,2024,8.005392065939823,14.6,88,5,15.5,0.0
22,19,5,2024,7.831526309348206,14.1,91,11,17.1,0.0
23,19,5,2024,8.17966234012523,13.9,93,38,16.8,0.0
0,20,5,2024,8.47845516074553,13.8,94,39,17.1,0.0
1,20,5,2024,8.107107177016267,13.8,95,12,18.2,0.0
2,20,5,2024,8.053016111398184,13.7,95,7,19.3,0.0
3,20,5,2024,8.517316538509341,13.7,95,4,19.1,0.0
4,20,5,2024,8.411912891512713,14.3,91,100,20.1,0.0
5,20,5,2024,8.355258094388542,14.3,90,94,20.1,0.0
6,20,5,2024,8.10119670167865,14.2,90,62,17.6,0.0
7,20,5,2024,8.464808044147315,14.8,86,56,15.5,34.2
8,20,5,2024,8.123946431612389,15.8,81,53,14.1,120.0
9,20,5,2024,8.287324488747457,17.0,77,37,13.5,286.8
10,20,5,2024,8.67455718899262,18.3,71,33,15.1,452.5
11,20,5,2024,8.14761259344334,19.3,67,31,16.5,517.0
12,20,5,2024,7.91957383812766,20.0,65,30,18.7,550.4
13,20,5,2024,8.049684354428347,19.8,64,30,20.5,389.5
14,20,5,2024,8.561395859067781,19.9,64,29,19.8,444.4
15,20,5,2024,8.376503936740928,20.0,64,76,20.2,568.8
16,20,5,2024,8.280601807723688,19.1,64,36,22.0,289.5
17,20,5,2024,8.185547701067984,18.7,67,6,22.8,384.2
18,20,5,2024,7.934161129284173,18.0,70,2,21.3,261.1
19,20,5,2024,7.60054493964832,16.9,77,19,21.3,112.7
20,20,5,2024,7.889237544556525,15.8,83,4,20.8,11.1
21,20,5,2024,7.630007510192637,15.0,87,1,20.5,0.0
22,20,5,2024,7.588406306077112,14.8,88,2,19.3,0.0
23,20,5,2024,7.653449293689623,14.4,88,6,17.1,0.0
0,21,5,2024,8.192821179187993,14.2,88,16,15.9,0.0
1,21,5,2024,8.274465581825558,14.0,89,8,16.4,0.0
2,21,5,2024,8.345536989586762,13.8,91,4,15.3,0.0
3,21,5,2024,7.364581717951872,13.7,92,3,14.3,0.0
4,21,5,2024,8.084760401372293,13.4,94,40,9.4,0.0
5,21,5,2024,8.188780546469975,13.4,94,60,9.1,0.0
6,21,5,2024,8.662938550461066,13.4,94,40,8.5,0.0
7,21,5,2024,8.01667238871345,14.6,89,10,13.0,47.5
8,21,5,2024,8.327372195333961,16.4,78,42,17.1,180.4
9,21,5,2024,8.660430618242943,17.7,73,18,14.8,307.7
10,21,5,2024,7.958430908322165,18.8,68,30,11.0,488.9
11,21,5,2024,8.385166847275084,19.5,67,33,7.8,631.2
12,21,5,2024,8.086105082325354,20.3,64,0,8.7,682.0
13,21,5,2024,8.160514605236674,20.8,63,0,10.7,779.1
14,21,5,2024,8.085895332320653,21.3,63,2,14.4,759.0
15,21,5,2024,8.10370871370501,21.4,63,1,17.5,690.3
16,21,5,2024,8.967151077785607,20.1,67,35,19.1,506.1
17,21,5,2024,8.4977870088269,19.3,69,57,19.1,318.0
18,21,5,2024,8.062107506255536,18.4,72,38,18.5,219.2
19,21,5,2024,7.909671412518107,17.2,76,8,19.8,95.2
20,21,5,2024,7.385108843708494,16.1,81,10,17.1,12.2
21,21,5,2024,7.88541253338981,15.1,87,9,13.6,0.0
22,21,5,2024,8.05490544443582,14.6,91,6,14.1,0.0
23,21,5,2024,7.573323172299205,14.4,93,2,13.3,0.0
0,22,5,2024,8.501475848759018,14.2,93,0,13.7,0.0
1,22,5,2024,8.436228234432257,14.1,92,6,13.3,0.0
2,22,5,2024,8.723154193172155,13.9,89,0,12.5,0.0
3,22,5,2024,8.155698428840331,13.7,87,0,12.2,0.0
4,22,5,2024,7.985741436399806,13.8,94,1,10.1,0.0
5,22,5,2024,8.1697371546256,13.7,95,1,13.3,0.0
6,22,5,2024,8.619036930259643,13.8,95,1,14.3,0.0
7,22,5,2024,7.803042711758247,15.1,88,1,13.5,55.7
8,22,5,2024,7.7430502531109795,17.2,81,0,9.9,199.4
9,22,5,2024,8.28249300170164,19.3,74,0,7.4,373.0
10,22,5,2024,8.149496858775198,21.2,69,0,6.4,534.2
11,22,5,2024,8.262076155262658,22.7,66,0,7.3,663.1
12,22,5,2024,8.496472124777704,23.5,66,0,8.2,743.1
13,22,5,2024,8.122001845439025,24.2,62,0,12.3,773.0
14,22,5,2024,7.791892724236082,24.4,58,0,17.8,754.2
15,22,5,2024,8.771264571268723,23.7,58,0,19.4,686.6
16,22,5,2024,8.010837110109044,21.9,66,0,18.7,572.9
17,22,5,2024,7.995384901465713,21.5,66,0,17.5,424.5
18,22,5,2024,8.036074185399386,20.5,68,10,19.3,265.8
19,22,5,2024,7.664021901708358,18.7,74,10,19.8,96.3
20,22,5,2024,7.744296718960035,17.2,81,0,19.1,11.9
21,22,5,2024,7.880841712983817,16.1,87,1,19.4,0.0
22,22,5,2024,8.031039957746236,15.7,88,5,17.1,0.0
23,22,5,2024,7.676779008673295,15.4,90,5,16.5,0.0
0,23,5,2024,8.613230427669851,15.3,90,2,17.4,0.0
1,23,5,2024,7.699292464007575,15.2,90,1,17.6,0.0
2,23,5,2024,8.423189235429547,15.1,89,1,15.7,0.0
3,23,5,2024,8.023360536686862,14.9,89,0,16.0,0.0
4,23,5,2024,8.576310255343275,15.0,89,14,11.2,0.0
5,23,5,2024,8.268753545898914,15.0,93,4,11.7,0.0
6,23,5,2024,8.065016093188927,14.7,94,0,11.2,0.0
7,23,5,2024,8.398952699446685,15.7,92,0,11.5,57.0
8,23,5,2024,8.45653951299309,16.9,89,0,14.0,200.4
9,23,5,2024,8.393715956905936,18.2,82,3,14.7,373.9
10,23,5,2024,7.975818366283011,19.4,75,0,16.2,514.1
11,23,5,2024,8.112238145285755,20.2,69,1,19.8,666.2
12,23,5,2024,8.232224216910918,20.7,64,2,21.3,756.5
13,23,5,2024,8.222927513028761,21.2,62,21,22.6,798.3
14,23,5,2024,8.420678795050865,20.6,65,70,18.2,651.0
15,23,5,2024,7.729517118064624,20.2,65,43,20.4,270.7
16,23,5,2024,8.316824189829653,19.1,70,68,20.2,22.2
17,23,5,2024,8.160747087582116,18.1,73,50,18.2,14.2
18,23,5,2024,7.523617272095288,17.3,76,38,16.6,9.1
19,23,5,2024,7.547620731748877,16.8,76,32,12.9,0.0
20,23,5,2024,7.679608010061786,16.2,82,33,10.6,1.1
21,23,5,2024,6.832971150076397,15.4,88,78,7.0,0.0
22,23,5,2024,7.55792003349339,14.9,92,71,5.6,0.0
23,23,5,2024,7.514288720029703,14.9,92,89,11.0,0.0
0,24,5,2024,8.3391715364696,15.1,92,96,5.0,0.0
1,24,5,2024,8.004594063511313,15.1,91,97,4.8,0.0
2,24,5,2024,8.15219728409632,15.0,92,81,4.5,0.0
3,24,5,2024,8.59154489105427,15.0,93,90,6.9,0.0
4,24,5,2024,8.454563614092798,15.5,94,100,6.1,0.0
5,24,5,2024,8.431543584124807,15.4,94,93,7.0,0.0
6,24,5,2024,8.08100762653623,15.3,95,77,6.8,0.0
7,24,5,2024,8.341733803961356,15.5,96,85,10.7,0.0
8,24,5,2024,8.147501284025545,16.2,95,55,14.4,5.1
9,24,5,2024,8.156952431469708,17.3,91,88,12.1,61.9
10,24,5,2024,8.30839707007558,18.3,81,100,17.5,44.3
11,24,5,2024,8.05672733703371,20.0,71,100,20.3,386.4
12,24,5,2024,8.579226510249743,20.3,67,63,19.9,179.3
13,24,5,2024,8.165943199239459,21.0,64,58,19.4,173.6
14,24,5,2024,8.360565875703859,20.9,67,62,19.5,233.1
15,24,5,2024,8.569875853953267,20.9,68,42,17.9,199.0
16,24,5,2024,8.463889177782736,21.2,67,30,18.1,467.7
17,24,5,2024,7.853745958466312,21.0,68,30,14.5,349.5
18,24,5,2024,7.817199707891414,20.4,69,22,13.7,218.3
19,24,5,2024,7.918655582754105,19.6,71,26,11.0,90.3
20,24,5,2024,7.92894148967913,17.8,83,1,4.7,13.4
21,24,5,2024,7.427652025610286,15.8,89,0,6.6,0.0
22,24,5,2024,7.541716924884612,15.3,92,0,7.4,0.0
23,24,5,2024,7.954615293074348,14.8,93,0,8.9,0.0
0,25,5,2024,7.987912081793931,14.8,94,4,11.0,0.0
1,25,5,2024,8.103428160298513,15.1,94,19,12.2,0.0
2,25,5,2024,8.572321126840084,15.3,95,34,12.3,0.0
3,25,5,2024,8.166402361868395,15.5,95,30,14.0,0.0
4,25,5,2024,7.996658640006132,14.6,93,2,6.5,0.0
5,25,5,2024,7.958947835248866,13.8,94,0,8.3,0.0
6,25,5,2024,8.26153200686089,13.4,95,0,10.0,0.0
7,25,5,2024,7.84506517234529,16.0,91,10,5.9,56.3
8,25,5,2024,8.116518183490488,17.5,89,7,3.9,189.6
9,25,5,2024,8.261659808212098,19.3,77,76,11.9,329.1
10,25,5,2024,8.50313962960151,20.5,71,26,13.9,388.7
11,25,5,2024,8.345239194557092,21.3,68,18,15.9,508.1
12,25,5,2024,7.999835894969047,21.8,69,14,16.2,671.5
13,25,5,2024,8.472957003855523,22.3,66,6,19.4,676.2
14,25,5,2024,8.103473415077723,22.0,66,8,22.6,689.4
15,25,5,2024,7.86942641895224,21.5,66,5,23.5,675.5
16,25,5,2024,8.135341834648225,21.6,64,0,23.8,589.1
17,25,5,2024,8.537894474751017,20.6,68,0,26.2,442.0
18,25,5,2024,7.719662186980823,19.5,72,0,26.1,279.1
19,25,5,2024,7.681482640547039,18.3,78,0,24.2,123.2
20,25,5,2024,8.087655085640305,17.1,84,4,21.1,16.1
21,25,5,2024,7.320513462700986,16.2,87,1,18.8,0.0
22,25,5,2024,7.356952395951399,15.8,87,1,18.5,0.0
23,25,5,2024,7.274390556722884,15.5,87,1,16.5,0.0
0,26,5,2024,8.243541968043969,15.0,89,0,15.3,0.0
1,26,5,2024,8.192003203202736,14.5,90,0,15.6,0.0
2,26,5,2024,8.536064013243898,14.6,90,0,18.1,0.0
3,26,5,2024,8.211248690708148,14.5,91,0,16.1,0.0
4,26,5,2024,8.049340631554129,14.6,93,9,10.3,0.0
5,26,5,2024,8.150828639643482,14.5,93,90,9.4,0.0
6,26,5,2024,8.179806776039195,15.9,89,90,11.0,0.0
7,26,5,2024,7.732439603091914,16.6,86,87,13.6,0.0
8,26,5,2024,8.827962832507678,17.6,81,20,17.6,38.4
9,26,5,2024,8.280347675949432,19.0,75,17,25.1,296.3
10,26,5,2024,8.202881998429604,19.9,69,6,25.3,473.9
11,26,5,2024,8.3041709174936,20.6,60,1,26.8,637.2
12,26,5,2024,8.327732666570606,20.8,56,0,28.0,754.4
13,26,5,2024,8.115241550048347,20.7,59,0,27.7,798.3
14,26,5,2024,7.99256963736378,20.5,62,6,28.2,760.3
15,26,5,2024,8.30024259300438,20.2,63,14,29.7,676.5
16,26,5,2024,8.246807631556818,20.0,64,0,30.6,593.9
17,26,5,2024,7.947907396651603,19.3,65,0,31.3,447.6
18,26,5,2024,8.00513882426577,18.4,68,0,32.1,285.2
19,26,5,2024,7.723717930504701,17.3,73,0,31.1,129.4
20,26,5,2024,7.8328347619908625,16.3,78,0,28.5,18.2
21,26,5,2024,7.998360143343935,15.5,82,0,25.3,0.0
22,26,5,2024,7.655852126715164,15.2,84,0,23.5,0.0
23,26,5,2024,7.729617923169984,14.9,85,0,20.6,0.0
0,27,5,2024,8.324574062083265,14.6,87,0,18.6,0.0
1,27,5,2024,7.940851981506722,14.3,90,0,17.9,0.0
2,27,5,2024,8.135580168168236,14.2,92,2,17.4,0.0
3,27,5,2024,8.153454399119523,14.1,92,2,15.8,0.0
4,27,5,2024,7.883052614535886,14.9,94,90,11.9,0.0
5,27,5,2024,8.701476449625206,15.3,93,90,11.8,0.0
6,27,5,2024,7.770243891583634,15.2,94,91,14.7,0.0
7,27,5,2024,7.797541276534947,15.5,91,32,17.8,26.2
8,27,5,2024,8.45062389638263,16.3,82,40,19.8,157.2
9,27,5,2024,8.300383815155872,17.0,72,16,19.4,272.9
10,27,5,2024,7.865576048086542,17.6,67,50,20.7,427.3
11,27,5,2024,8.273889506232159,18.4,63,78,19.1,390.6
12,27,5,2024,8.489029863706063,18.6,62,41,18.0,371.0
13,27,5,2024,8.114501488057488,19.0,61,72,19.1,525.8
14,27,5,2024,8.771772977475381,18.8,63,60,19.9,459.4
15,27,5,2024,7.691051799739727,18.6,64,59,19.5,427.8
16,27,5,2024,8.295523115921512,18.8,61,20,18.4,405.9
17,27,5,2024,8.413699336511986,18.9,55,31,14.8,377.6
18,27,5,2024,7.844903227858047,18.8,55,31,14.4,253.0
19,27,5,2024,7.570978320795323,18.0,59,31,12.3,96.9
20,27,5,2024,7.549456881953947,16.8,68,30,6.4,8.7
21,27,5,2024,7.73310354522855,15.1,79,30,6.2,0.0
